domain,model,agent_count,question_id,is_correct
legal,gpt_4o,2,legalbench_privacy_policy_qa_2012,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2420,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1330,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1840,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1724,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_605,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2200,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2839,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_288,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2912,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2210,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2902,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_465,False
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_63,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2521,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2123,True
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_76,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1437,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1820,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1104,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1614,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2757,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2223,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2347,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1296,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_961,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_295,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1527,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1963,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1519,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_822,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1359,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2329,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1847,True
legal,gpt_4o,2,legalbench_proa_184,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1479,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1373,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1249,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2284,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2581,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1301,False
legal,gpt_4o,2,legalbench_rule_qa_19,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2280,False
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_129,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1763,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1399,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_683,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1396,True
legal,gpt_4o,2,legalbench_rule_qa_44,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1781,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1177,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2635,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_747,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1077,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1647,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1264,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_340,True
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_92,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_632,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1017,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2373,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1964,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1208,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1753,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1886,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_941,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2508,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1051,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1278,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2964,True
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_68,False
legal,gpt_4o,2,legalbench_rule_qa_16,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1588,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2820,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2986,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_567,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1476,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_882,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1684,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_623,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1770,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1802,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2809,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_707,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_760,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_558,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1790,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_277,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2340,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_839,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2308,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_888,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1861,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1693,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2028,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_600,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1388,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_808,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1958,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1995,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2991,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_586,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1019,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2278,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_735,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1418,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1405,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1982,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_493,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1935,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2018,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_589,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_572,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_612,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_266,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2441,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_440,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2502,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1994,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2724,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1488,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1203,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1499,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1260,False
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_137,False
legal,gpt_4o,2,legalbench_proa_165,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1619,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1547,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2149,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_780,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_512,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1283,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1035,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1623,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_480,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_359,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_928,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2416,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1201,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2324,False
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_59,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_790,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2738,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2551,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_959,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1705,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1471,True
legal,gpt_4o,2,legalbench_proa_198,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2540,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_475,False
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_52,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2903,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1526,False
legal,gpt_4o,2,legalbench_proa_225,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_588,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_766,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_257,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_293,True
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_151,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1458,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1907,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2623,False
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_154,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1323,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2332,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_754,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2048,True
legal,gpt_4o,2,legalbench_rule_qa_43,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1186,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2449,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_389,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1014,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_477,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_989,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2877,True
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_94,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_613,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2935,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_478,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1830,False
legal,gpt_4o,2,legalbench_proa_199,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2455,False
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_134,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1771,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2179,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1905,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_618,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1067,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_563,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1004,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2415,True
legal,gpt_4o,2,legalbench_proa_203,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1571,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1197,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2746,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2428,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2160,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1759,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2908,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2938,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2562,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1530,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2683,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1357,True
legal,gpt_4o,2,legalbench_proa_197,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1435,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2114,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_302,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_694,False
legal,gpt_4o,2,legalbench_proa_161,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2344,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_316,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2620,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2401,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_843,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2805,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_767,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2217,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1413,True
legal,gpt_4o,2,legalbench_rule_qa_28,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2362,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2061,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1622,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_663,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1585,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_733,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2858,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_259,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_950,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_741,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1555,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_783,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_462,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2184,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2095,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2897,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1326,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2228,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2496,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_759,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2622,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1387,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1027,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2632,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_543,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1651,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2170,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2517,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_772,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1700,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_500,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2424,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1533,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1129,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1268,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2710,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2854,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2033,True
legal,gpt_4o,2,legalbench_rule_qa_30,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2754,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2810,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1630,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_483,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1977,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_513,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2009,False
legal,gpt_4o,2,legalbench_proa_204,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1920,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_835,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_693,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_358,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2454,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1593,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1557,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2834,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2982,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1817,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_672,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2211,True
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_67,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1661,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2763,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_659,False
legal,gpt_4o,2,legalbench_proa_201,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_671,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1335,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_813,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_526,False
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_73,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2417,True
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_153,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1525,True
legal,gpt_4o,2,legalbench_proa_194,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1949,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1308,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2057,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2434,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2017,False
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_89,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2514,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1348,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1951,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1248,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2381,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_929,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1149,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_323,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_904,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_841,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_448,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2216,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1381,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1744,True
legal,gpt_4o,2,legalbench_contract_nli_explicit_identification_114,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1108,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_258,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_562,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_908,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1401,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2391,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2138,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2403,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2557,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1314,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2060,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2519,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1562,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_907,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1715,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1680,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2115,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1131,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1924,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1266,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1985,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2862,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1887,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1254,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_565,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_796,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_648,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1510,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2287,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1179,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_795,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1528,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_279,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_866,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1892,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2813,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1537,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2355,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_991,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1697,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1040,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_494,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1355,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1351,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_984,True
legal,gpt_4o,2,legalbench_rule_qa_10,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1354,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1227,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2657,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_499,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1835,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_517,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1772,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_868,False
legal,gpt_4o,2,legalbench_rule_qa_1,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2546,False
legal,gpt_4o,2,legalbench_proa_186,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2797,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2148,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2615,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_481,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_935,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_263,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1195,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1034,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_611,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1315,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2837,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2137,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1793,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2753,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2010,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1159,True
legal,gpt_4o,2,legalbench_proa_222,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1904,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1039,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2022,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2476,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1517,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_470,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_625,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_643,True
legal,gpt_4o,2,legalbench_proa_211,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_996,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1376,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_317,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1217,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1238,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_291,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2041,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_428,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_717,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1033,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1440,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2140,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1365,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1749,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1800,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_348,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1999,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1324,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1340,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2451,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1245,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1669,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_304,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1285,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_918,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2291,True
legal,gpt_4o,2,legalbench_rule_qa_5,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_982,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1939,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1804,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2682,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1582,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2375,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1235,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_1061,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1997,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2651,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_1117,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_924,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_255,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_886,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2678,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_782,True
legal,gpt_4o,2,legalbench_privacy_policy_qa_2485,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2489,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_267,False
legal,gpt_4o,2,legalbench_privacy_policy_qa_2840,False
